Time,Demand,Day,Month,Year,Winter,Spring,Summer,Fall,sma,ema
2018-04-04 06:00:00,2,4,4,2018,0,1,0,0,2.2,1.6200458857632245
2018-04-04 09:00:00,3,4,4,2018,0,1,0,0,3.2,3.933474834762357
2018-04-04 12:00:00,2,4,4,2018,0,1,0,0,2.6,1.0800305905088163
2018-04-04 15:00:00,2,4,4,2018,0,1,0,0,2.2,2.6223165565082382
2018-04-04 18:00:00,2,4,4,2018,0,1,0,0,2.6,2.0533537270058773
2018-04-04 21:00:00,7,4,4,2018,0,1,0,0,2.6,2.4148777043388256
2018-04-05 00:00:00,0,5,4,2018,0,1,0,0,2.0,2.702235818003918
2018-04-05 03:00:00,0,5,4,2018,0,1,0,0,2.6,2.6099184695592172
2018-04-05 06:00:00,4,5,4,2018,0,1,0,0,3.0,2.468157212002612
2018-04-05 09:00:00,2,5,4,2018,0,1,0,0,2.2,1.7399456463728116
2018-04-05 12:00:00,4,5,4,2018,0,1,0,0,1.8,1.6454381413350747
2018-04-05 15:00:00,3,5,4,2018,0,1,0,0,1.0,1.1599637642485412
2018-04-05 18:00:00,2,5,4,2018,0,1,0,0,0.6,1.4302920942233832
2018-04-05 21:00:00,0,5,4,2018,0,1,0,0,1.6,3.1066425094990273
2018-04-06 00:00:00,0,6,4,2018,0,1,0,0,2.0,1.6201947294822554
2018-04-06 03:00:00,0,6,4,2018,0,1,0,0,2.2,2.404428339666018
2018-04-06 06:00:00,1,6,4,2018,0,1,0,0,2.8,2.080129819654837
2018-04-06 09:00:00,7,6,4,2018,0,1,0,0,2.6,1.6029522264440121
2018-04-06 12:00:00,2,6,4,2018,0,1,0,0,1.2,1.3867532131032245
2018-04-06 15:00:00,1,6,4,2018,0,1,0,0,0.8,1.0686348176293414
2018-04-06 18:00:00,3,6,4,2018,0,1,0,0,0.6,0.9245021420688164
2018-04-06 21:00:00,0,6,4,2018,0,1,0,0,0.2,1.0457565450862276
2018-04-07 00:00:00,0,7,4,2018,0,1,0,0,0.6,1.2830014280458775
2018-04-07 03:00:00,0,7,4,2018,0,1,0,0,0.8,1.0305043633908184
2018-04-07 06:00:00,0,7,4,2018,0,1,0,0,0.8,0.8553342853639183
2018-04-07 09:00:00,1,7,4,2018,0,1,0,0,0.8,0.6870029089272123
2018-04-07 12:00:00,2,7,4,2018,0,1,0,0,0.6,0.5702228569092789
2018-04-07 15:00:00,1,7,4,2018,0,1,0,0,0.2,0.4580019392848082
2018-04-07 18:00:00,0,7,4,2018,0,1,0,0,0.2,0.7134819046061859
2018-04-07 21:00:00,0,7,4,2018,0,1,0,0,0.6,0.9720012928565387
2018-04-08 00:00:00,0,8,4,2018,0,1,0,0,1.0,1.1423212697374572
2018-04-08 03:00:00,0,8,4,2018,0,1,0,0,1.4,1.3146675285710256
2018-04-08 06:00:00,1,8,4,2018,0,1,0,0,1.6,1.0948808464916382
2018-04-08 09:00:00,2,8,4,2018,0,1,0,0,2.6,2.8764450190473507
2018-04-08 12:00:00,2,8,4,2018,0,1,0,0,2.2,0.7299205643277589
2018-04-08 15:00:00,2,8,4,2018,0,1,0,0,1.8,1.917630012698234
2018-04-08 18:00:00,1,8,4,2018,0,1,0,0,1.6,0.8199470428851726
2018-04-08 21:00:00,6,8,4,2018,0,1,0,0,1.8,1.945086675132156
2018-04-09 00:00:00,0,9,4,2018,0,1,0,0,1.0,1.2132980285901152
2018-04-09 03:00:00,0,9,4,2018,0,1,0,0,1.0,1.296724450088104
2018-04-09 06:00:00,1,9,4,2018,0,1,0,0,1.4,1.4755320190600767
2018-04-09 09:00:00,2,9,4,2018,0,1,0,0,2.4,2.8644829667254026
2018-04-09 12:00:00,2,9,4,2018,0,1,0,0,2.0,0.9836880127067178
2018-04-09 15:00:00,0,9,4,2018,0,1,0,0,1.6,1.9096553111502685
2018-04-09 18:00:00,2,9,4,2018,0,1,0,0,1.6,0.6557920084711453
2018-04-09 21:00:00,6,9,4,2018,0,1,0,0,1.4,1.606436874100179
2018-04-10 00:00:00,0,10,4,2018,0,1,0,0,0.4,0.7705280056474302
2018-04-10 03:00:00,0,10,4,2018,0,1,0,0,0.6,1.4042912494001194
2018-04-10 06:00:00,0,10,4,2018,0,1,0,0,0.8,0.8470186704316202
2018-04-10 09:00:00,1,10,4,2018,0,1,0,0,1.0,1.2695274996000796
2018-04-10 12:00:00,1,10,4,2018,0,1,0,0,0.8,0.5646791136210801
2018-04-10 15:00:00,1,10,4,2018,0,1,0,0,0.6,0.8463516664000531
2018-04-10 18:00:00,1,10,4,2018,0,1,0,0,0.6,0.7097860757473867
2018-04-10 21:00:00,1,10,4,2018,0,1,0,0,0.8,1.2309011109333687
2018-04-11 00:00:00,0,11,4,2018,0,1,0,0,1.2,1.4731907171649246
2018-04-11 03:00:00,0,11,4,2018,0,1,0,0,1.6,1.4872674072889125
2018-04-11 06:00:00,1,11,4,2018,0,1,0,0,2.0,1.648793811443283
2018-04-11 09:00:00,2,11,4,2018,0,1,0,0,2.4,1.991511604859275
2018-04-11 12:00:00,3,11,4,2018,0,1,0,0,2.0,1.0991958742955221
2018-04-11 15:00:00,2,11,4,2018,0,1,0,0,1.4,1.3276744032395167
2018-04-11 18:00:00,2,11,4,2018,0,1,0,0,1.2,1.0661305828636813
2018-04-11 21:00:00,3,11,4,2018,0,1,0,0,1.0,1.2184496021596778
2018-04-12 00:00:00,0,12,4,2018,0,1,0,0,1.0,1.710753721909121
2018-04-12 03:00:00,0,12,4,2018,0,1,0,0,1.2,1.145633068106452
2018-04-12 06:00:00,1,12,4,2018,0,1,0,0,1.4,1.4738358146060806
2018-04-12 09:00:00,1,12,4,2018,0,1,0,0,2.2,2.430422045404301
2018-04-12 12:00:00,3,12,4,2018,0,1,0,0,2.0,0.9825572097373871
2018-04-12 15:00:00,1,12,4,2018,0,1,0,0,1.4,1.6202813636028672
2018-04-12 18:00:00,1,12,4,2018,0,1,0,0,1.4,0.9883714731582581
2018-04-12 21:00:00,5,12,4,2018,0,1,0,0,1.8,2.080187575735245
2018-04-13 00:00:00,0,13,4,2018,0,1,0,0,1.6,1.9922476487721719
2018-04-13 03:00:00,0,13,4,2018,0,1,0,0,1.8,1.7201250504901633
2018-04-13 06:00:00,1,13,4,2018,0,1,0,0,2.2,1.9948317658481145
2018-04-13 09:00:00,3,13,4,2018,0,1,0,0,2.2,1.4800833669934421
2018-04-13 12:00:00,4,13,4,2018,0,1,0,0,1.6,1.3298878438987431
2018-04-13 15:00:00,1,13,4,2018,0,1,0,0,0.8,0.9867222446622947
2018-04-13 18:00:00,2,13,4,2018,0,1,0,0,1.0,1.5532585625991622
2018-04-13 21:00:00,1,13,4,2018,0,1,0,0,0.6,0.6578148297748632
2018-04-14 00:00:00,0,14,4,2018,0,1,0,0,0.8,1.7021723750661082
2018-04-14 03:00:00,0,14,4,2018,0,1,0,0,0.8,0.4385432198499088
2018-04-14 06:00:00,2,14,4,2018,0,1,0,0,1.0,1.4681149167107388
2018-04-14 09:00:00,0,14,4,2018,0,1,0,0,0.8,0.6256954798999392
2018-04-14 12:00:00,2,14,4,2018,0,1,0,0,1.0,1.3120766111404925
2018-04-14 15:00:00,0,14,4,2018,0,1,0,0,0.6,0.41713031993329286
2018-04-14 18:00:00,1,14,4,2018,0,1,0,0,0.8,1.2080510740936616
2018-04-14 21:00:00,1,14,4,2018,0,1,0,0,0.8,0.6114202132888619
2018-04-15 00:00:00,1,15,4,2018,0,1,0,0,1.8,2.8053673827291075
2018-04-15 03:00:00,0,15,4,2018,0,1,0,0,2.4,1.740946808859241
2018-04-15 06:00:00,1,15,4,2018,0,1,0,0,3.0,2.870244921819405
2018-04-15 09:00:00,1,15,4,2018,0,1,0,0,3.8,2.827297872572827
2018-04-15 12:00:00,6,15,4,2018,0,1,0,0,3.6,1.91349661454627
2018-04-15 15:00:00,4,15,4,2018,0,1,0,0,2.4,1.8848652483818849
2018-04-15 18:00:00,3,15,4,2018,0,1,0,0,2.2,2.275664409697513
2018-04-15 21:00:00,5,15,4,2018,0,1,0,0,1.6,1.25657683225459
2018-04-16 00:00:00,0,16,4,2018,0,1,0,0,1.8,3.5171096064650085
2018-04-16 03:00:00,0,16,4,2018,0,1,0,0,2.2,1.5043845548363934
2018-04-16 06:00:00,3,16,4,2018,0,1,0,0,2.2,2.344739737643339
2018-04-16 09:00:00,0,16,4,2018,0,1,0,0,2.8,3.002923036557595
2018-04-16 12:00:00,6,16,4,2018,0,1,0,0,2.8,1.5631598250955594
2018-04-16 15:00:00,2,16,4,2018,0,1,0,0,1.6,2.001948691038397
2018-04-16 18:00:00,0,16,4,2018,0,1,0,0,1.4,1.3754398833970396
2018-04-16 21:00:00,6,16,4,2018,0,1,0,0,1.8,2.0012991273589313
2018-04-17 00:00:00,0,17,4,2018,0,1,0,0,0.8,1.2502932555980264
2018-04-17 03:00:00,0,17,4,2018,0,1,0,0,1.0,1.667532751572621
2018-04-17 06:00:00,1,17,4,2018,0,1,0,0,1.0,0.833528837065351
2018-04-17 09:00:00,2,17,4,2018,0,1,0,0,1.2,1.7783551677150806
2018-04-17 12:00:00,1,17,4,2018,0,1,0,0,0.8,0.5556858913769007
2018-04-17 15:00:00,1,17,4,2018,0,1,0,0,0.6,1.185570111810054
2018-04-17 18:00:00,0,17,4,2018,0,1,0,0,0.6,0.7037905942512671
2018-04-17 21:00:00,2,17,4,2018,0,1,0,0,0.8,1.1237134078733693
2018-04-18 00:00:00,0,18,4,2018,0,1,0,0,0.8,1.1358603961675113
2018-04-18 03:00:00,0,18,4,2018,0,1,0,0,1.2,1.415808938582246
2018-04-18 06:00:00,1,18,4,2018,0,1,0,0,1.6,1.4239069307783407
2018-04-18 09:00:00,1,18,4,2018,0,1,0,0,2.2,2.2772059590548306
2018-04-18 12:00:00,2,18,4,2018,0,1,0,0,2.0,0.9492712871855605
2018-04-18 15:00:00,2,18,4,2018,0,1,0,0,1.6,1.5181373060365537
2018-04-18 18:00:00,2,18,4,2018,0,1,0,0,1.2,0.6328475247903738
2018-04-18 21:00:00,4,18,4,2018,0,1,0,0,1.0,1.345424870691036
2018-04-19 00:00:00,0,19,4,2018,0,1,0,0,0.4,0.7552316831935825
2018-04-19 03:00:00,0,19,4,2018,0,1,0,0,1.0,1.8969499137940238
2018-04-19 06:00:00,0,19,4,2018,0,1,0,0,1.8,1.836821122129055
2018-04-19 09:00:00,1,19,4,2018,0,1,0,0,2.6,2.597966609196016
2018-04-19 12:00:00,1,19,4,2018,0,1,0,0,2.4,1.2245474147527033
2018-04-19 15:00:00,3,19,4,2018,0,1,0,0,2.2,1.7319777394640106
2018-04-19 18:00:00,4,19,4,2018,0,1,0,0,2.0,1.4830316098351355
2018-04-19 21:00:00,4,19,4,2018,0,1,0,0,1.4,1.4879851596426736
2018-04-20 00:00:00,0,20,4,2018,0,1,0,0,1.2,1.9886877398900902
2018-04-20 03:00:00,0,20,4,2018,0,1,0,0,1.2,0.9919901064284491
2018-04-20 06:00:00,2,20,4,2018,0,1,0,0,1.8,2.3257918265933935
2018-04-20 09:00:00,1,20,4,2018,0,1,0,0,2.6,2.6613267376189658
2018-04-20 12:00:00,3,20,4,2018,0,1,0,0,2.4,1.5505278843955956
2018-04-20 15:00:00,0,20,4,2018,0,1,0,0,1.8,1.7742178250793106
2018-04-20 18:00:00,3,20,4,2018,0,1,0,0,2.6,2.3670185895970635
2018-04-20 21:00:00,6,20,4,2018,0,1,0,0,2.6,2.182811883386207
2018-04-21 00:00:00,0,21,4,2018,0,1,0,0,2.0,2.578012393064709
2018-04-21 03:00:00,0,21,4,2018,0,1,0,0,2.2,1.7885412555908047
2018-04-21 06:00:00,4,21,4,2018,0,1,0,0,2.8,2.718674928709806
2018-04-21 09:00:00,3,21,4,2018,0,1,0,0,2.4,1.859027503727203
2018-04-21 12:00:00,3,21,4,2018,0,1,0,0,1.8,1.812449952473204
2018-04-21 15:00:00,1,21,4,2018,0,1,0,0,1.2,1.2393516691514688
2018-04-21 18:00:00,3,21,4,2018,0,1,0,0,1.4,1.8749666349821361
2018-04-21 21:00:00,2,21,4,2018,0,1,0,0,1.2,1.4929011127676457
2018-04-22 00:00:00,0,22,4,2018,0,1,0,0,1.8,2.916644423321424
2018-04-22 03:00:00,0,22,4,2018,0,1,0,0,2.2,1.6619340751784304
2018-04-22 06:00:00,2,22,4,2018,0,1,0,0,2.8,2.944429615547616
2018-04-22 09:00:00,2,22,4,2018,0,1,0,0,3.0,2.1079560501189536
2018-04-22 12:00:00,5,22,4,2018,0,1,0,0,2.6,1.962953077031744
2018-04-22 15:00:00,2,22,4,2018,0,1,0,0,1.8,1.7386373667459691
2018-04-22 18:00:00,3,22,4,2018,0,1,0,0,1.6,1.6419687180211628
2018-04-22 21:00:00,3,22,4,2018,0,1,0,0,1.2,1.4924249111639794
2018-04-23 00:00:00,0,23,4,2018,0,1,0,0,1.6,2.7613124786807752
2018-04-23 03:00:00,1,23,4,2018,0,1,0,0,2.8,2.994949940775986
2018-04-23 06:00:00,1,23,4,2018,0,1,0,0,2.8,2.174208319120517
2018-04-23 09:00:00,1,23,4,2018,0,1,0,0,3.2,2.9966332938506572
2018-04-23 12:00:00,5,23,4,2018,0,1,0,0,3.0,1.4494722127470112
2018-04-23 15:00:00,6,23,4,2018,0,1,0,0,2.0,1.9977555292337716
2018-04-23 18:00:00,1,23,4,2018,0,1,0,0,1.2,1.632981475164674
2018-04-23 21:00:00,3,23,4,2018,0,1,0,0,1.2,1.6651703528225146
2018-04-24 00:00:00,0,24,4,2018,0,1,0,0,2.0,3.4219876501097826
2018-04-24 03:00:00,0,24,4,2018,0,1,0,0,3.0,2.7767802352150097
2018-04-24 06:00:00,2,24,4,2018,0,1,0,0,3.4,2.947991766739855
2018-04-24 09:00:00,1,24,4,2018,0,1,0,0,3.8,3.1845201568100063
2018-04-24 12:00:00,7,24,4,2018,0,1,0,0,3.6,1.965327844493237
2018-04-24 15:00:00,5,24,4,2018,0,1,0,0,2.2,2.123013437873338
2018-04-24 18:00:00,2,24,4,2018,0,1,0,0,1.6,1.976885229662158
2018-04-24 21:00:00,4,24,4,2018,0,1,0,0,2.0,2.7486756252488918
2018-04-25 00:00:00,0,25,4,2018,0,1,0,0,1.4,1.6512568197747721
2018-04-25 03:00:00,0,25,4,2018,0,1,0,0,2.2,3.165783750165928
2018-04-25 06:00:00,2,25,4,2018,0,1,0,0,3.0,2.4341712131831814
2018-04-25 09:00:00,4,25,4,2018,0,1,0,0,3.6,3.7771891667772852
2018-04-25 12:00:00,1,25,4,2018,0,1,0,0,2.8,1.6227808087887876
2018-04-25 15:00:00,4,25,4,2018,0,1,0,0,2.6,2.518126111184857
2018-04-25 18:00:00,4,25,4,2018,0,1,0,0,2.2,1.7485205391925251
2018-04-25 21:00:00,5,25,4,2018,0,1,0,0,1.6,2.012084074123238
2018-04-26 00:00:00,0,26,4,2018,0,1,0,0,0.8,1.4990136927950168
2018-04-26 03:00:00,0,26,4,2018,0,1,0,0,1.6,2.6747227160821585
2018-04-26 06:00:00,2,26,4,2018,0,1,0,0,2.4,2.332675795196678
2018-04-26 09:00:00,1,26,4,2018,0,1,0,0,2.6,2.7831484773881057
2018-04-26 12:00:00,1,26,4,2018,0,1,0,0,2.4,1.5551171967977853
2018-04-26 15:00:00,4,26,4,2018,0,1,0,0,2.2,1.8554323182587371
2018-04-26 18:00:00,4,26,4,2018,0,1,0,0,1.6,1.3700781311985235
2018-04-26 21:00:00,3,26,4,2018,0,1,0,0,1.4,2.2369548788391582
2018-04-27 00:00:00,0,27,4,2018,0,1,0,0,1.4,1.9133854207990155
2018-04-27 03:00:00,0,27,4,2018,0,1,0,0,2.0,2.491303252559439
2018-04-27 06:00:00,1,27,4,2018,0,1,0,0,2.4,1.9422569471993436
2018-04-27 09:00:00,3,27,4,2018,0,1,0,0,3.0,2.994202168372959
2018-04-27 12:00:00,3,27,4,2018,0,1,0,0,2.4,1.2948379647995625
2018-04-27 15:00:00,3,27,4,2018,0,1,0,0,1.8,1.996134778915306
2018-04-27 18:00:00,2,27,4,2018,0,1,0,0,1.6,1.5298919765330417
2018-04-27 21:00:00,4,27,4,2018,0,1,0,0,1.2,1.3307565192768709
2018-04-28 00:00:00,0,28,4,2018,0,1,0,0,1.0,2.0199279843553613
2018-04-28 03:00:00,0,28,4,2018,0,1,0,0,1.2,1.2205043461845806
2018-04-28 06:00:00,2,28,4,2018,0,1,0,0,1.8,2.3466186562369074
2018-04-28 09:00:00,0,28,4,2018,0,1,0,0,1.6,1.147002897456387
2018-04-28 12:00:00,3,28,4,2018,0,1,0,0,1.6,1.5644124374912716
2018-04-28 15:00:00,1,28,4,2018,0,1,0,0,1.0,0.764668598304258
2018-04-28 18:00:00,3,28,4,2018,0,1,0,0,1.2,1.7096082916608477
2018-04-28 21:00:00,1,28,4,2018,0,1,0,0,1.2,1.509779065536172
2018-04-29 00:00:00,0,29,4,2018,0,1,0,0,1.2,1.4730721944405651
2018-04-29 03:00:00,0,29,4,2018,0,1,0,0,2.6,3.339852710357448
2018-04-29 06:00:00,2,29,4,2018,0,1,0,0,3.2,1.9820481296270434
2018-04-29 09:00:00,3,29,4,2018,0,1,0,0,5.0,5.893235140238298
2018-04-29 12:00:00,1,29,4,2018,0,1,0,0,4.4,1.3213654197513622
2018-04-29 15:00:00,7,29,4,2018,0,1,0,0,4.2,3.928823426825532
2018-04-29 18:00:00,3,29,4,2018,0,1,0,0,3.6,2.2142436131675747
2018-04-29 21:00:00,11,29,4,2018,0,1,0,0,3.2,2.9525489512170218
2018-04-30 00:00:00,0,30,4,2018,0,1,0,0,2.2,3.476162408778383
2018-04-30 03:00:00,0,30,4,2018,0,1,0,0,3.6,4.3016993008113475
2018-04-30 06:00:00,4,30,4,2018,0,1,0,0,3.8,2.650774939185589
2018-04-30 09:00:00,1,30,4,2018,0,1,0,0,4.0,4.534466200540899
2018-04-30 12:00:00,6,30,4,2018,0,1,0,0,3.8,1.7671832927903928
2018-04-30 15:00:00,7,30,4,2018,0,1,0,0,2.6,3.0229774670272658
2018-04-30 18:00:00,1,30,4,2018,0,1,0,0,1.6,1.844788861860262
2018-04-30 21:00:00,5,30,4,2018,0,1,0,0,2.0,3.0153183113515105
2018-05-01 00:00:00,0,1,5,2018,0,1,0,0,2.0,2.8965259079068413
2018-05-01 03:00:00,0,1,5,2018,0,1,0,0,3.0,3.6768788742343403
2018-05-01 06:00:00,2,1,5,2018,0,1,0,0,3.4,2.5976839386045607
2018-05-01 09:00:00,3,1,5,2018,0,1,0,0,3.4,3.1179192494895602
2018-05-01 12:00:00,5,1,5,2018,0,1,0,0,2.8,1.7317892924030405
2018-05-01 15:00:00,5,1,5,2018,0,1,0,0,1.8,2.0786128329930404
2018-05-01 18:00:00,2,1,5,2018,0,1,0,0,2.2,3.4878595282686935
2018-05-01 21:00:00,2,1,5,2018,0,1,0,0,3.0,3.385741888662027
2018-05-02 00:00:00,0,2,5,2018,0,1,0,0,3.2,3.325239685512462
2018-05-02 03:00:00,0,2,5,2018,0,1,0,0,4.2,3.9238279257746846
2018-05-02 06:00:00,7,2,5,2018,0,1,0,0,4.6,2.883493123674975
2018-05-02 09:00:00,6,2,5,2018,0,1,0,0,4.2,4.282551950516456
2018-05-02 12:00:00,3,2,5,2018,0,1,0,0,3.0,1.9223287491166499
2018-05-02 15:00:00,5,2,5,2018,0,1,0,0,2.4,2.8550346336776378
2018-05-02 18:00:00,2,2,5,2018,0,1,0,0,1.6,1.6148858327444333
2018-05-02 21:00:00,5,2,5,2018,0,1,0,0,1.6,2.570023089118425
2018-05-03 00:00:00,0,3,5,2018,0,1,0,0,1.4,2.409923888496289
2018-05-03 03:00:00,0,3,5,2018,0,1,0,0,1.8,2.3800153927456167
2018-05-03 06:00:00,1,3,5,2018,0,1,0,0,2.0,1.939949258997526
2018-05-03 09:00:00,2,3,5,2018,0,1,0,0,2.4,2.5866769284970776
2018-05-03 12:00:00,4,3,5,2018,0,1,0,0,2.0,1.2932995059983508
2018-05-03 15:00:00,2,3,5,2018,0,1,0,0,1.2,1.7244512856647185
2018-05-03 18:00:00,1,3,5,2018,0,1,0,0,1.0,1.1955330039989005
2018-05-03 21:00:00,3,3,5,2018,0,1,0,0,1.6,2.482967523776479
2018-05-04 00:00:00,0,4,5,2018,0,1,0,0,1.2,1.130355335999267
2018-05-04 03:00:00,0,4,5,2018,0,1,0,0,1.4,1.988645015850986
2018-05-04 06:00:00,1,4,5,2018,0,1,0,0,1.4,0.7535702239995115
2018-05-04 09:00:00,4,4,5,2018,0,1,0,0,1.2,1.3257633439006575
2018-05-04 12:00:00,1,4,5,2018,0,1,0,0,0.4,0.5023801493330077
2018-05-04 15:00:00,1,4,5,2018,0,1,0,0,0.2,0.8838422292671051
2018-05-04 18:00:00,0,4,5,2018,0,1,0,0,0.4,1.001586766222005
2018-05-04 21:00:00,0,4,5,2018,0,1,0,0,0.4,0.5892281528447367
2018-05-05 00:00:00,0,5,5,2018,0,1,0,0,1.2,2.0010578441480034
2018-05-05 03:00:00,0,5,5,2018,0,1,0,0,2.6,2.726152101896491
2018-05-05 06:00:00,2,5,5,2018,0,1,0,0,2.8,1.667371896098669
2018-05-05 09:00:00,0,5,5,2018,0,1,0,0,3.2,3.150768067930994
2018-05-05 12:00:00,4,5,5,2018,0,1,0,0,3.2,1.1115812640657794
2018-05-05 15:00:00,7,5,5,2018,0,1,0,0,2.4,2.1005120452873296
2018-05-05 18:00:00,1,5,5,2018,0,1,0,0,1.4,1.4077208427105194
2018-05-05 21:00:00,4,5,5,2018,0,1,0,0,1.4,1.7336746968582197
2018-05-06 00:00:00,0,6,5,2018,0,1,0,0,1.4,2.271813895140346
2018-05-06 03:00:00,0,6,5,2018,0,1,0,0,2.4,2.8224497979054797
2018-05-06 06:00:00,2,6,5,2018,0,1,0,0,2.8,2.1812092634268976
2018-05-06 09:00:00,1,6,5,2018,0,1,0,0,2.4,1.8816331986036532
2018-05-06 12:00:00,4,6,5,2018,0,1,0,0,2.2,1.4541395089512652
2018-05-06 15:00:00,5,6,5,2018,0,1,0,0,1.4,1.2544221324024356
2018-05-06 18:00:00,2,6,5,2018,0,1,0,0,1.0,1.9694263393008433
2018-05-06 21:00:00,0,6,5,2018,0,1,0,0,0.8,1.1696147549349571
2018-05-07 00:00:00,0,7,5,2018,0,1,0,0,1.0,1.6462842262005624
2018-05-07 03:00:00,0,7,5,2018,0,1,0,0,1.6,1.779743169956638
2018-05-07 06:00:00,3,7,5,2018,0,1,0,0,1.8,1.430856150800375
2018-05-07 09:00:00,1,7,5,2018,0,1,0,0,2.0,2.5198287799710917
2018-05-07 12:00:00,1,7,5,2018,0,1,0,0,1.8,0.9539041005335833
2018-05-07 15:00:00,3,7,5,2018,0,1,0,0,1.6,1.6798858533140613
2018-05-07 18:00:00,1,7,5,2018,0,1,0,0,1.0,0.6359360670223889
2018-05-07 21:00:00,4,7,5,2018,0,1,0,0,0.8,1.1199239022093743
2018-05-08 00:00:00,0,8,5,2018,0,1,0,0,0.0,0.42395737801492595
2018-05-08 03:00:00,0,8,5,2018,0,1,0,0,0.4,1.413282601472916
2018-05-08 06:00:00,0,8,5,2018,0,1,0,0,0.4,0.28263825200995063
2018-05-08 09:00:00,0,8,5,2018,0,1,0,0,0.8,1.6088550676486106
2018-05-08 12:00:00,0,8,5,2018,0,1,0,0,0.8,0.1884255013399671
2018-05-08 15:00:00,2,8,5,2018,0,1,0,0,1.0,1.405903378432407
2018-05-08 18:00:00,0,8,5,2018,0,1,0,0,1.2,1.1256170008933115
2018-05-08 21:00:00,2,8,5,2018,0,1,0,0,2.0,2.2706022522882714
2018-05-09 00:00:00,0,9,5,2018,0,1,0,0,2.6,2.417078000595541
2018-05-09 03:00:00,1,9,5,2018,0,1,0,0,2.6,1.5137348348588477
2018-05-09 06:00:00,3,9,5,2018,0,1,0,0,2.8,2.2780520003970275
2018-05-09 09:00:00,4,9,5,2018,0,1,0,0,3.2,2.675823223239232
2018-05-09 12:00:00,5,9,5,2018,0,1,0,0,2.4,1.5187013335980184
2018-05-09 15:00:00,0,9,5,2018,0,1,0,0,1.4,1.7838821488261547
2018-05-09 18:00:00,2,9,5,2018,0,1,0,0,1.4,1.0124675557320124
2018-05-09 21:00:00,5,9,5,2018,0,1,0,0,1.4,1.8559214325507698
2018-05-10 00:00:00,0,10,5,2018,0,1,0,0,0.8,1.3416450371546749
2018-05-10 03:00:00,0,10,5,2018,0,1,0,0,0.8,1.2372809550338466
2018-05-10 06:00:00,0,10,5,2018,0,1,0,0,1.2,1.56109669143645
2018-05-10 09:00:00,2,10,5,2018,0,1,0,0,1.6,1.491520636689231
2018-05-10 12:00:00,2,10,5,2018,0,1,0,0,1.2,1.0407311276243
2018-05-10 15:00:00,0,10,5,2018,0,1,0,0,0.8,0.994347091126154
2018-05-10 18:00:00,2,10,5,2018,0,1,0,0,1.0,1.0271540850828667
2018-05-10 21:00:00,2,10,5,2018,0,1,0,0,1.2,1.6628980607507693
2018-05-11 00:00:00,0,11,5,2018,0,1,0,0,1.2,1.351436056721911
2018-05-11 03:00:00,0,11,5,2018,0,1,0,0,1.8,2.1085987071671797
2018-05-11 06:00:00,1,11,5,2018,0,1,0,0,2.2,1.5676240378146074
2018-05-11 09:00:00,3,11,5,2018,0,1,0,0,2.6,2.4057324714447863
2018-05-11 12:00:00,2,11,5,2018,0,1,0,0,2.0,1.045082691876405
2018-05-11 15:00:00,3,11,5,2018,0,1,0,0,1.6,1.6038216476298577
2018-05-11 18:00:00,2,11,5,2018,0,1,0,0,1.2,1.0300551279176033
2018-05-11 21:00:00,3,11,5,2018,0,1,0,0,1.0,1.4025477650865719
2018-05-12 00:00:00,0,12,5,2018,0,1,0,0,1.8,3.020036751945069
2018-05-12 03:00:00,0,12,5,2018,0,1,0,0,2.0,1.2683651767243813
2018-05-12 06:00:00,1,12,5,2018,0,1,0,0,2.2,2.3466911679633795
2018-05-12 09:00:00,1,12,5,2018,0,1,0,0,2.2,1.1789101178162542
2018-05-12 12:00:00,7,12,5,2018,0,1,0,0,2.0,1.564460778642253
2018-05-12 15:00:00,1,12,5,2018,0,1,0,0,0.6,0.7859400785441695
2018-05-12 18:00:00,1,12,5,2018,0,1,0,0,1.0,2.042973852428169
2018-05-12 21:00:00,1,12,5,2018,0,1,0,0,1.6,1.857293385696113
2018-05-13 00:00:00,0,13,5,2018,0,1,0,0,2.6,3.3619825682854456
2018-05-13 03:00:00,0,13,5,2018,0,1,0,0,3.4,2.5715289237974086
2018-05-13 06:00:00,3,13,5,2018,0,1,0,0,3.4,2.241321712190297
2018-05-13 09:00:00,4,13,5,2018,0,1,0,0,3.8,3.3810192825316054
2018-05-13 12:00:00,6,13,5,2018,0,1,0,0,3.0,1.4942144747935315
2018-05-13 15:00:00,4,13,5,2018,0,1,0,0,2.0,2.5873461883544038
2018-05-13 18:00:00,0,13,5,2018,0,1,0,0,1.4,1.329476316529021
2018-05-13 21:00:00,5,13,5,2018,0,1,0,0,1.6,2.0582307922362695
2018-05-14 00:00:00,0,14,5,2018,0,1,0,0,0.8,1.219650877686014
2018-05-14 03:00:00,1,14,5,2018,0,1,0,0,1.6,2.7054871948241797
2018-05-14 06:00:00,1,14,5,2018,0,1,0,0,2.0,1.8131005851240092
2018-05-14 09:00:00,1,14,5,2018,0,1,0,0,2.2,2.4703247965494533
2018-05-14 12:00:00,1,14,5,2018,0,1,0,0,2.0,1.2087337234160063
2018-05-14 15:00:00,4,14,5,2018,0,1,0,0,1.8,1.6468831976996356
2018-05-14 18:00:00,3,14,5,2018,0,1,0,0,1.0,0.8058224822773375
2018-05-14 21:00:00,2,14,5,2018,0,1,0,0,0.6,1.4312554651330904
